OBJECTID,FACILITY_TYPE,LENGTH_M,COORDINATES
61649,"Path",52,45.394526571145924,-75.76104470655378
61650,"Path",2337,45.46577368288694,-75.59118040098382
61651,"Path",319,45.33888155676114,-75.75655933325622
61652,"Path",1225,45.385830194254766,-75.76826371011076
61653,"Path",21,45.42025462343385,-75.68351860812751
61654,"Path",76,45.39581851847649,-75.7067460886125
61655,"Path",110,45.35834819003548,-75.69642260204093
61656,"Path",87,45.42625908306183,-75.64363912082332
61657,"Path",496,45.36462203483557,-75.64490781049093
61658,"Path",179,45.41577427531732,-75.65781154748963
61659,"Path",122,45.35106217872103,-75.92297302271429
61660,"Path",25,45.45172276235551,-75.5193039839792
61661,"Path",176,45.29478984239327,-75.8535311384143
61662,"Path",28,45.29461364851033,-75.85370826642537
61664,"Path",23,45.46733104280066,-75.47215145371163
61665,"Path",27,45.3493539438496,-75.94709275537802
61666,"Path",241,45.349685814390305,-75.94819983392867
61667,"Path",102,45.3449653018532,-75.81495011713064
61668,"Path",69,45.31145755391544,-75.88888563448639
61669,"Path",65,45.32717353743607,-75.76498980724432
61670,"Path",70,45.31441812334412,-75.88610107449792
61671,"Path",19,45.32203377244412,-75.77705733998657
61672,"Path",32,45.33002108127869,-75.74483168516895
61673,"Path",1,45.35141130914217,-75.6416179044254
61674,"Path",475,45.32334788480884,-75.74537567800068
61675,"Path",320,45.31901064916357,-75.74274424064527
61676,"Path",20,45.36645275597518,-75.63918517283922
61677,"Path",580,45.42788573156116,-75.67196524590105
61678,"Path",393,45.39545037143035,-75.73970607319252
61679,"Path",136,45.42142258355688,-75.62434278138217
61680,"Path",217,45.367148661306075,-75.68994002449321
61681,"Path",138,45.347539448472595,-75.75280243317705
61682,"Path",2274,45.38447399582484,-75.72359118902247
61683,"Path",454,45.391969142017835,-75.69896544576346
61684,"Path",116,45.46434346107236,-75.60368935328029
61685,"Path",206,45.41552874685561,-75.65829685714185
61686,"Path",269,45.36516262670799,-75.7844331247135
61687,"Path",355,45.429853936625086,-75.60771342037589
61688,"Path",111,45.402759241991426,-75.63939175428551
61689,"Path",131,45.36309346974285,-75.76798663104958
61690,"Path",187,45.317768746787216,-75.92363748330452
61691,"Path",53,45.31164524702728,-75.92960586978319
61692,"Path",26,45.31080138235034,-75.93008455025344
61693,"Path",136,45.4790309068634,-75.55623522047429
61694,"Path",13,45.47826718446216,-75.55555785032588
61695,"Path",168,45.26693515366461,-75.91356678673046
61696,"Path",191,45.32592056982212,-75.89021692875431
61697,"Path",263,45.32557333926453,-75.89316931290249
61698,"Path",14,45.24581833711179,-75.91063243985488
61699,"Path",3,45.449494159729774,-75.53637209781498
61700,"Path",68,45.28407426451304,-75.74450453208048
61701,"Path",48,45.29219808863703,-75.73532198867659
61702,"Path",104,45.40190396807596,-75.71197813284708
61703,"Path",414,45.415673650001224,-75.44142037979437
61704,"Path",298,45.47511936280057,-75.46058736455124
61705,"Path",80,45.267079007993665,-75.9435780433055
61706,"Path",65,45.28769598690141,-75.70316283369081
61707,"Path",87,45.33400188863439,-75.91558910014922
61708,"Path",33,45.300415397052916,-75.89815354159457
61709,"Path",975,45.34302849157279,-75.76702823383471
61710,"Path",379,45.362381504953795,-75.64750556712374
61711,"Path",61,45.362050082652274,-75.64705180307853
61712,"Path",41,45.42839805701792,-75.67234362075214
61713,"Path",150,45.36959665776347,-75.78245381903727
61714,"Path",181,45.365763923497816,-75.6370624748561
61715,"Path",407,45.4142152242963,-75.66078982529262
61716,"Path",846,45.39618615091674,-75.643209827805
61717,"Path",988,45.34615809404807,-75.71552566254907
61718,"Path",894,45.35959519465606,-75.76032862979639
61719,"Path",70,45.39829064738102,-75.7097448941013
61721,"Path",1723,45.45768417760964,-75.67253592943138
61722,"Path",815,45.37211296534371,-75.73540655747797
61723,"Path",55,45.45687247345167,-75.47769761364823
61724,"Path",17,45.29210050972714,-75.87737126220888
61725,"Path",66,45.47059491775483,-75.5073006423821
61726,"Path",111,45.47035685018864,-75.50815863016457
61727,"Path",39,45.4575180612505,-75.52296261933513
61728,"Path",122,45.45709336931427,-75.52078167210637
61729,"Path",30,45.27690224460217,-75.71124057869933
61730,"Path",33,45.47064019534764,-75.49436645986195
61731,"Path",41,45.26221174668485,-75.72663559838499
61732,"Path",131,45.26326998805897,-75.72422177131763
61733,"Path",551,45.290799636760795,-75.75044491947614
61734,"Path",67,45.36515588088188,-75.62430684243536
61735,"Path",4,45.365353425517895,-75.6243998558488
61736,"Path",34,45.3139773606935,-75.93062385400987
61737,"Path",17,45.45535387110064,-75.51558031147145
61738,"Path",76,45.266821179901086,-75.94336962145388
61739,"Path",23,45.443502417993,-75.52894977635606
61740,"Path",112,45.35681258709639,-75.73867953058812
61741,"Path",53,45.42808543551582,-75.61819824016514
61742,"Path",74,45.343056279561836,-75.7689523828621
61743,"Path",82,45.41073472845821,-75.68367378400802
61744,"Path",60,45.40984605904504,-75.68281466491469
61745,"Path",52,45.360525765390506,-75.6360094083553
61746,"Path",545,45.41868507705156,-75.68098645317431
61747,"Path",153,45.35041700887341,-75.76425941134131
61748,"Path",889,45.36340429639595,-75.75902362203034
61749,"Path",523,45.36665269360026,-75.75406127180699
61750,"Path",234,45.364873487076295,-75.72067014218783
61751,"Path",1217,45.396460406449734,-75.76042822062206
61752,"Path",223,45.339677618622105,-75.76452370288442
61753,"Path",57,45.3952445417091,-75.7406958818883
61754,"Path",654,45.45460153020939,-75.67694440629829
61755,"Path",48,45.28410045357362,-75.68499470630154
61756,"Path",47,45.473135772460815,-75.5528679733033
61757,"Path",69,45.33010042199203,-75.91408812580222
61758,"Path",35,45.28625186711642,-75.71738901279008
61759,"Path",55,45.287491111978625,-75.71635673135266
61760,"Path",7,45.34529136180397,-75.81522969030654
61761,"Path",150,45.28914930878803,-75.87948545178044
61762,"Path",24,45.28911136032828,-75.8776281825982
61763,"Path",59,45.270184847296065,-75.76231345023014
61764,"Path",60,45.34924084061332,-75.94691975280624
61765,"Path",60,45.45810963168204,-75.46947845819324
61766,"Path",68,45.45707839553422,-75.46753812772225
61767,"Path",106,45.48238404549888,-75.47072264994759
61768,"Path",24,45.45193874748707,-75.5192918525996
61769,"Path",4,45.45196262354256,-75.51927454835227
61770,"Path",126,45.30436614392274,-75.90132680490508
61771,"Path",129,45.33156383944616,-75.90872933377265
61772,"Path",82,45.331819939770355,-75.91129670088837
61773,"Path",479,45.38590290988023,-75.74396397807757
61774,"Path",298,45.362977455314365,-75.68056639813776
61775,"Path",191,45.398414526193285,-75.64735218775216
61778,"Path",39,45.42113024819697,-75.68685168751331
61779,"Path",19,45.36656023720792,-75.7822950409125
61780,"Path",30,45.37344727694845,-75.78373464864747
61781,"Path",17,45.438545759160846,-75.67980416246259
61782,"Path",131,45.36647606330313,-75.69729916533203
61783,"Path",88,45.344823731148324,-75.76579348964572
61784,"Path",115,45.35230043223653,-75.79417641218517
61785,"Path",16,45.36204564758412,-75.78309558715435
61786,"Path",26,45.360088657145674,-75.78136124846286
61787,"Path",173,45.419829962041014,-75.71131226293093
61788,"Path",138,45.38289032134513,-75.77157667442071
61789,"Path",43,45.46016603451922,-75.66009930678665
61790,"Path",255,45.477693726968965,-75.50210497741388
61791,"Path",122,45.331182276739035,-75.89572221355056
61792,"Path",36,45.45741787777409,-75.52050664615494
61793,"Path",60,45.27034941639812,-75.76972422740809
61794,"Path",190,45.48687062045382,-75.5272336431138
61795,"Path",282,45.48608269322857,-75.52541719461925
61796,"Path",48,45.48524347871038,-75.52489545735973
61797,"Path",450,45.28047412938043,-75.68868906835779
61798,"Path",21,45.48278701991226,-75.5295192439745
61799,"Path",9,45.279043124653846,-75.7615252369588
61800,"Path",348,45.47882438973733,-75.5580830487255
61801,"Path",68,45.478276296312615,-75.55927079310935
61802,"Path",79,45.310668918979836,-75.8916577770627
61803,"Path",304,45.283515282592795,-75.8804436995359
61804,"Path",301,45.44608613896807,-75.5773943704418
61805,"Path",45,45.447976648062046,-75.57808512818288
61806,"Path",87,45.43949318231147,-75.68897963472463
61808,"Path",77,45.4271197860763,-75.64444636115522
61809,"Path",81,45.36022161300344,-75.63629224945001
61810,"Path",571,45.37228929327042,-75.65523984398642
61811,"Path",111,45.36858480348821,-75.78929465611418
61812,"Path",22,45.36437900473357,-75.80143969190588
61813,"Path",50,45.37806927223809,-75.77822305767964
61814,"Path",124,45.457294266379904,-75.67293052969129
61816,"Path",237,45.36514335915254,-75.79755478013602
61817,"Path",181,45.45882615397838,-75.48225714620955
61818,"Path",255,45.27562978174057,-75.7576849630781
61819,"Path",152,45.331935856206044,-75.75907300007732
61820,"Path",479,45.2893158420603,-75.81248153454496
61821,"Path",422,45.2735253462137,-75.74839175646731
61822,"Path",60,45.451495684390224,-75.53885989436483
61823,"Path",34,45.46907194278334,-75.53796162538771
61824,"Path",32,45.48089733709099,-75.54074085746822
61825,"Path",66,45.3703342208795,-75.62522237847578
61826,"Path",108,45.33139885187691,-75.76096033049409
61827,"Path",23,45.32444481002254,-75.78123036763975
61828,"Path",2,45.48673509351702,-75.50726360498133
61829,"Path",113,45.3281267665891,-75.77435197906682
61830,"Path",19,45.263090399811254,-75.93525616259576
61831,"Path",78,45.44975230691576,-75.57787799284804
61832,"Path",76,45.33051596333804,-75.92126135660224
61833,"Path",84,45.48680728739492,-75.50702072133402
61837,"Path",74,45.298484523429444,-75.73079586460972
61838,"Path",335,45.289845469346545,-75.7110928332531
61839,"Path",206,45.287163087129805,-75.70902725247869
61840,"Path",217,45.4620430344449,-75.60311951057307
61841,"Path",472,45.427521742606004,-75.60595867645273
61842,"Path",505,45.41355463314214,-75.64373879806512
61843,"Path",650,45.38768249162381,-75.70079808350323
61844,"Path",587,45.35045287587044,-75.72103130966381
61845,"Path",231,45.36486111427024,-75.64227520443943
61846,"Path",197,45.39689234500286,-75.70665528331033
61847,"Path",50,45.36734334868573,-75.69030605293719
61848,"Path",315,45.40317259681597,-75.63976988213807
61849,"Path",35,45.329545072212994,-75.90432347339114
61850,"Path",203,45.29992617263447,-75.8988424152849
61851,"Path",238,45.44461306767068,-75.53918377075534
61852,"Path",59,45.24817243594249,-75.92000548488559
61853,"Path",1172,45.29478501686951,-75.74004840633394
61854,"Path",50,45.314558969896765,-75.89983870698771
61855,"Path",199,45.45084184234592,-75.54049169004585
61856,"Path",155,45.428590292541124,-75.61631038785968
61857,"Path",50,45.3603131764943,-75.64636208389895
61858,"Path",92,45.428199773049506,-75.672367681434
61859,"Path",62,45.366814737638045,-75.7941260243139
61860,"Path",22,45.43233173864598,-75.62696752120517
61861,"Path",365,45.369608011145864,-75.69132716163243
61862,"Path",64,45.353861576010075,-75.66159490710464
61863,"Path",45,45.35359957144985,-75.66499499752433
61864,"Path",119,45.36617983108948,-75.74140887203438
61865,"Path",71,45.27953350227969,-75.6874300740972
61866,"Path",167,45.27479319186634,-75.72433949823056
61867,"Path",94,45.287951431601385,-75.71610705938747
61868,"Path",128,45.462226466317716,-75.4692646265205
61869,"Path",50,45.27035807250207,-75.77057764050066
61870,"Path",132,45.48333355914129,-75.52436548162875
61871,"Path",42,45.47375875530059,-75.54568895287386
61872,"Path",48,45.27816076841994,-75.70697151054192
61873,"Path",172,45.27713190241095,-75.76527093026603
61874,"Path",373,45.46604185032018,-75.48141325586913
61875,"Path",315,45.34561079212244,-75.81573998520356
61876,"Path",72,45.45345399867805,-75.57580107084317
61877,"Path",5,45.28708327896783,-75.88360701799424
61878,"Path",2,45.29154819720684,-75.88219201062333
61879,"Path",70,45.43304358507744,-75.56767796225436
61880,"Path",75,45.46779635522718,-75.49511711571549
61881,"Path",104,45.36336100741818,-75.62883575378979
61882,"Path",105,45.43982245843723,-75.52691004006668
61883,"Path",76,45.474509171097814,-75.53048003066242
61884,"Path",119,45.43518948550052,-75.56375187140694
61885,"Path",35,45.36724392752229,-75.62661047015953
61886,"Path",64,45.33193533584925,-75.89421816606529
61887,"Path",809,45.279097343557154,-75.6932554085307
61888,"Path",82,45.25972606768149,-75.71569405444403
61890,"Path",35,45.428126311145185,-75.61839581472036
61891,"Path",254,45.36026362778971,-75.6438633841219
61892,"Path",61,45.44079204552467,-75.69123572122136
61893,"Path",11,45.36272716023506,-75.76165617898789
61894,"Path",3,45.423949795205736,-75.66711033238907
61895,"Path",671,45.414331328869565,-75.71249548250067
61896,"Path",69,45.364436146083044,-75.64393555426516
61898,"Path",75,45.39850380818811,-75.70238508770834
61899,"Path",100,45.36384217933884,-75.80359076354927
61900,"Path",13,45.3700298684281,-75.62529262344312
61901,"Path",136,45.33183319085863,-75.75956543999564
61902,"Path",127,45.31142674887861,-75.88827866440849
61903,"Path",157,45.45720697356858,-75.52410124425401
61904,"Path",58,45.45791783786652,-75.52082210483832
61905,"Path",71,45.32380382390347,-75.78182645135738
61906,"Path",47,45.47445727121594,-75.54390103688219
61907,"Path",193,45.4863511620956,-75.48304239422552
61908,"Path",48,45.449763248665995,-75.53622684132537
61909,"Path",45,45.45215016605426,-75.51810163179037
61910,"Path",19,45.291549888975524,-75.88220680497774
61911,"Path",3844,45.31306386157657,-75.72588955293142
61912,"Path",42,45.330227957478854,-75.91436367349465
61913,"Path",63,45.287089830426076,-75.6812052522348
61914,"Path",274,45.483628099909,-75.5297796309708
61915,"Path",127,45.46975523426147,-75.51270248998998
61916,"Path",60,45.42312075241295,-75.60505244397677
61917,"Path",195,45.316154321283285,-75.8353969843177
61918,"Path",61,45.31629077882703,-75.8369792040956
61919,"Path",566,45.33343765813447,-75.73079734218744
61920,"Path",580,45.25393668832655,-75.56001196160923
61921,"Path",112,45.258550196578504,-75.93901968522836
61922,"Path",643,45.38160794164966,-75.71787026184735
61923,"Unknown",29,45.366020137002856,-75.72984079550656
61924,"Path",179,45.45985267834727,-75.65990625434053
61925,"Path",208,45.34603121887399,-75.78377698797273
61926,"Path",123,45.433298848980556,-75.62270459566881
61927,"Path",39,45.36941442335727,-75.73295714544729
61928,"Path",144,45.35850168708187,-75.64082140329727
61929,"Path",3890,45.461847689736885,-75.65244771321638
61930,"Path",28,45.32630092447673,-75.90360437410986
61931,"Path",117,45.325787142387334,-75.90343389580272
61932,"Path",61,45.32719314507182,-75.77386331493844
61933,"Path",193,45.44085922665288,-75.5325570445438
61934,"Path",4,45.32785351093161,-75.78624987934072
61935,"Path",23,45.29360362857843,-75.8547425920334
61936,"Path",102,45.293079634807576,-75.85358163002147
61937,"Path",427,45.29219708252829,-75.8508424906504
61938,"Path",179,45.450733311635,-75.53870280166332
61939,"Path",113,45.434852086529474,-75.57248155027393
61940,"Path",25,45.286926531659354,-75.88457756142046
61941,"Path",90,45.47494669681267,-75.54240797163375
61942,"Path",112,45.31022811014224,-75.92695541556293
61943,"Path",148,45.30012614407578,-75.89786378372267
61944,"Path",227,45.465425683890174,-75.48352096583373
61945,"Path",80,45.28110554426404,-75.84362731661145
61946,"Path",82,45.3294258669456,-75.9110888181552
61947,"Path",17,45.44356385415318,-75.52881132042633
61948,"Path",309,45.293123569318695,-75.89861220996202
61949,"Path",112,45.47817052858788,-75.55510185919945
61950,"Path",22,45.245876765260505,-75.91040870793393
61951,"Path",127,45.3028876764731,-75.89893260911798
61952,"Path",60,45.33577554095058,-75.91411005466541
61953,"Path",103,45.248020361716826,-75.90686671918326
61954,"Path",304,45.46977818929735,-75.5728765174008
61955,"Path",157,45.34926631317833,-75.64294845990901
61956,"Path",94,45.4369868112012,-75.6308344037873
61958,"Path",619,45.36605350110835,-75.64089012692429
61959,"Path",402,45.40200153061754,-75.68276307737882
61960,"Path",20,45.36584338739226,-75.64118054305247
61961,"Path",210,45.414965628015985,-75.68978129218249
61962,"Path",95,45.42417584087863,-75.61318364122992
61963,"Path",70,45.32583846040661,-75.92650648569723
61964,"Path",94,45.45007273157318,-75.53922377233988
61965,"Path",48,45.29591133523738,-75.90441117343072
