COURT_TYPE,SPORT_TYPE,NAME,PARK_NAME,ADDRESS,LATITUDE,LONGITUDE,FIELD_SIZE,LIGHTS,ACCESSIBLE,WARD
"Tennis Court","tennis","36400","","","45.36293502774527","-75.77825903520677","School Board Sites","no/non","no/non",""
"Tennis Court","tennis","27011","Marsha Park","855 A Lawnsberry Drive, Cumberland","45.48565141943964","-75.5129318432701","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3762","McKellar Park","539 Wavell Avenue, Ottawa","45.38342566306832","-75.76575930501502","Public Courts","no/non","no/non",""
"Tennis Court","tennis","52319","Howard A. Maguire Park","560 Parade Drive","45.242844383522076","-75.90887437575843","Public Courts","no/non","yes/oui",""
"Tennis Court","tennis","52527","Guinness Park","120 Ramsgrange Street","45.23983229779885","-75.73094271294852","Public Courts","no/non","yes/oui",""
"Tennis Court","tennis","36402","","","45.399638094938275","-75.64142618328252","School Board Sites","yes/oui","no/non",""
"Tennis Court","tennis","3755","Lexington Park","1404 Lexington Street, Ottawa","45.369957560417596","-75.71272797008946","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27050","Dale Park","1590 Alta Vista Drive, Ottawa","45.408363187846106","-75.65926491651646","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3767","Mooney's Bay Park","2960 Riverside Drive, Ottawa","45.366364753802344","-75.69031749837222","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3710","Brantwood Park","39 Onslow Crescent, Ottawa","45.407322526954864","-75.67255487490071","Public Courts","no/non","no/non",""
"Tennis Court","tennis","7427","Bearbrook Park and Pool","99 Bearbrook Road, Gloucester","45.433235291211254","-75.56252225605999","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","36411","","","45.427345186136165","-75.66870675363329","Private Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27031","Cattail Creek Park","38 Chimo Drive, Kanata","45.311461719625385","-75.89005275983952","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27065","Dr. John Hopps Park","300 Den Haag Drive, Ottawa","45.44068736469356","-75.63209623941914","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","36398","","","45.45406236801988","-75.60002511984646","School Board Sites","yes/oui","no/non",""
"Tennis Court","tennis","27002","Kinsella Park","1600 Prestwick Drive, Cumberland","45.467950001965455","-75.49816666613636","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","36404","","","45.40142594317733","-75.61308543560644","Private Clubs","yes/oui","no/non",""
"Tennis Court","tennis","36397","Bruff Park","250 Lorry Greenberg Drive, Ottawa","45.362680676381345","-75.63402127697073","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27018","Combermere Park","11 Combermere Lane, Gloucester","45.4597293917451","-75.61355063985442","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27040","New Edinburgh Park","203 Stanley Avenue, Ottawa","45.43786472991069","-75.68661271139321","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3725","Chamberlain Park","80 Chamberlain Avenue, Ottawa","45.40598845350448","-75.69657087138927","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3787","St. Luke's Park","166 Frank Street, Ottawa","45.41548585292863","-75.68611305405916","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27049","Elizabeth Manley Park","1161 Blohm Drive, Ottawa","45.36964327351288","-75.6188762058966","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3791","Uplands Park","3165 Uplands Drive, Ottawa","45.348816195950945","-75.68172781121874","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3760","Manor Park","100 Braemar Street, Ottawa","45.44990639796463","-75.65679852542858","Public Courts","no/non","no/non",""
"Tennis Court","tennis","4051","Pinecrest Recreation Complex and Park","2250 Torquay Avenue, Ottawa","45.34985652760624","-75.77552722069852","Public Courts","no/non","no/non",""
"Tennis Court","tennis","34744","Half Moon Bay Park","3525 Cambrian Road","45.25405525438981","-75.7369611549592","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27032","Jim Malone Park","400 Goldridge Drive, Kanata","45.3181621937345","-75.92023704271806","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","49259","Eugène Martineau Park ","710 Mikinak Road","45.450693910515","-75.63064001015647","Public Courts","yes/oui","yes/oui",""
"Tennis Court","tennis","27021","Windsor Park Gloucester","3560 Wyman Place, Gloucester","45.34498285568682","-75.65945701225682","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27000","Navan Centennial Park","3591 Wickham Court","45.4196280964093","-75.42461243460285","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27045","Aladdin Park","3939 Albion Road","45.34080895117669","-75.63493128921816","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3722","Carleton Heights Park","1665 Apeldoorn Avenue, Ottawa","45.3595316082182","-75.70172098208342","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27009","Pierre Rocque Park","1257 Joseph-Drouin Avenue, Gloucester","45.476175892661","-75.52517536316303","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27034","Klondike Road Park","1365 Halton Terrace, Kanata","45.349209777706626","-75.93784097879461","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27055","Pineglen Park","22 Brisbane Road, Nepean","45.32518392336364","-75.7092901273786","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27033","Beaverbrook Park","2500 Campeau Drive, Kanata","45.320430325194046","-75.89628335427591","Membership Clubs","yes/oui","no/non",""
"Volleyball Court","volleyball","Volleyball - 18 Courts","Stuemer Park","777 Tweddle Road, Cumberland","45.505934000580396","-75.48979324030267","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 20 Courts","Mooney's Bay Park","2960 Riverside Drive, Ottawa","45.36523490017903","-75.69106693945757","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Barrington Park","1705 Orléans Boulevard, Gloucester","45.457283544343795","-75.52200771123177","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","St. François Park","1855 Simard Drive, Gloucester","45.45153694538135","-75.51931530671334","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Roy Park","6210 Meadowglen Drive, Gloucester","45.450464857902475","-75.5300244088796","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Gérald Poulin Park","1899 Du Clairvaux Road, Gloucester","45.443805512233396","-75.53913542432507","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Pierre Rocque Park","1257 Joseph-Drouin Avenue, Gloucester","45.474400595284244","-75.52549221782837","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Joe Jamieson Park","6940 Bilberry Drive, Gloucester","45.48129809416797","-75.52359627940378","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Big Bird Park","936 Lawnsberry Drive, Cumberland","45.4865664164671","-75.5079942272598","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Iona Park","223 Iona Street, Ottawa","45.392683336081284","-75.7425833330301","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Windsor Park Gloucester","3560 Wyman Place, Gloucester","45.3449996551431","-75.65967613291417","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Billings Park","495 Billings Avenue, Ottawa","45.39600000292996","-75.6498166663268","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 18 Courts","Britannia Park","2805 Carling Avenue","45.364801750262956","-75.8017684285875","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Marchand Park","1157 Kenaston Street, Gloucester","45.418365077104035","-75.624712453398","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Corkstown Park","61 Corkstown Road, Nepean","45.34647451849229","-75.82708704062853","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","General Burns Park","107 Chesterton Drive, Nepean","45.35170616763929","-75.71971140573457","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Queenswood Ridge Park","346 Kennedy Lane East","45.47828694066029","-75.50438860081343","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Arnott Park","691 Hartman Crescent, Ottawa","45.3619541222259","-75.68141290949083","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Woodburn Park","1819 Stonehenge Crescent, Gloucester","45.41985399607786","-75.60397853803823","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Dogwood Park and Munster Hamlet Community Centre","2890 Munster Road, Goulbourn","45.163493417600854","-75.94010993096283","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Entrance Park","2 Eaton Street, Nepean","45.325895851620146","-75.8170459823014","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Kenmore Bicentennial Park","3151 Yorks Corners Road, Osgoode","45.234038356863906","-75.41714482408761","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Egbert Reitsma Parkette","100 Clifford Campbell Street, West Carleton","45.469470957656874","-76.20575730761959","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Greely West Park","6485 Greely West Drive, Osgoode","45.24967147240462","-75.59868194535892","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Plouffe Park","930 Somerset Street West, Ottawa","45.40734278417018","-75.7147923300534","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 2 Courts","St-Laurent Complex / Don Gamble Community Centre","525 Côté Street, Ottawa","45.43679946763892","-75.64806448439882","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 2 Courts","Racette Park","1410 Henri Lauzon Street, Gloucester","45.46263333628272","-75.53563333320677","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Ludger Landry Park","4825 Piperville Road, Gloucester","45.346430628772865","-75.51880322208564","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Andy Shields Park","1448 Meadow Drive","45.257600002337156","-75.56498333361296","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Meadowbrook Park (Gloucester)","1485 Meadowbrook Road, Gloucester","45.42151666920234","-75.61191666723468","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Hiawatha Park","6218 Voyageur Drive","45.47788799387029","-75.54759270609388","","unknown","no/non",""
"Volleyball Court","volleyball","Roger Michels Volleyball Court","Osgoode Village Park","5701 Philip Street, Osgoode","45.14876937657323","-75.5999658525973","","unknown","no/non",""
"Volleyball Court","volleyball","CHEO BBQ COURTS","Shefford Sports Park","815 Shefford Road / 845 Shefford Road / 750 Green Creek Drive","45.45797827526624","-75.58967010751408","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 2 Courts","Walter Baker Park","100 Charlie Rogers Place","45.29462105662804","-75.90229019544304","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Medhurst Park","72 Medhurst Drive / 403 Woodfield Drive","45.33597243202889","-75.74550630184429","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Michael Budd Park","2359 Orient Park Drive, Gloucester","45.43314148310601","-75.55408054119673","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Courts","Constance Buckham's Bay Community Centre Park","262 Len Purcell Drive, West Carleton","45.49924070869088","-76.09263649283447","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Cardinal Creek Community Park","1825 Trim Road, Cumberland","45.478134747523896","-75.45931667347845","","unknown","no/non",""
"Volleyball Court","volleyball","Volleyball - 1 Court","Quarry Park","51 Twilight Crescent, Gloucester","45.4489050853671","-75.61172806324583","","unknown","no/non",""
"Pickleball Court","pickleball","Pickleball Courts at the Overbrook Community Centre","","","45.42525746010535","-75.6566902344194","Public Courts","yes/oui","no/non","13"
"Pickleball Court","pickleball","Pickleball Courts at the Greenboro Community Centre","","","45.36352310517495","-75.63555117886649","Public Courts","yes/oui","no/non","10"
"Pickleball Court","pickleball","Pickleball Courts at the Nepean Sportsplex - Gymnasium","","","45.32656354307488","-75.74435355133234","Public Courts","yes/oui","no/non","9"
"Pickleball Court","pickleball","Pickleball Courts at the Nepean Sportsplex - Curling Slab","","","45.32636169541848","-75.74488361304553","Public Courts","yes/oui","no/non","9"
"Pickleball Court","pickleball","Pickleball Courts at the CARDELREC Recreation Complex","","","45.26328352136592","-75.90824024242296","Public Courts","yes/oui","no/non","6"
"Pickleball Court","pickleball","Pickleball Courts","","","45.26092706502245","-75.55671765530774","Public Courts","yes/oui","no/non","20"
"Pickleball Court","pickleball","Pickleball Courts","","","45.33966509551155","-75.92955288303148","Public Courts","no/non","yes/oui","4"
"Pickleball Court","pickleball","Pickleball Courts","","","45.27166692594282","-75.92971735198357","Public Courts","no/non","yes/oui","6"
"Pickleball Court","pickleball","Pickleball Courts","","","45.359472602378865","-75.70186297878038","Public Courts","no/non","no/non","16"
"Pickleball Court","pickleball","Pickleball Courts","","","45.36758860552434","-75.7927898068486","Public Courts","no/non","no/non","7"
"Pickleball Court","pickleball","Pickleball Courts","","","45.428548086684806","-75.66839299546075","Public Courts","yes/oui","no/non","13"
"Pickleball Court","pickleball","Pickleball Courts","","","45.354740575081614","-75.66414490110972","Public Courts","yes/oui","no/non","16"
"Pickleball Court","pickleball","Pickleball Courts","","","45.36967798743782","-75.61905536679518","Public Courts","no/non","no/non","10"
